Bug_ID,Version,Affected_File(s)
HIVE-15347,2.2.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;llap-common/src/java/org/apache/hadoop/hive/llap/LlapUtil.java;llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java;llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java;llap-server/src/test/org/apache/hadoop/hive/llap/daemon/MiniLlapCluster.java
HIVE-15327,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/JoinOperator.java
HIVE-15295,2.1.0,hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/Server.java;hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/tool/TempletonStorage.java;hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/tool/ZooKeeperCleanup.java
HIVE-15282,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java
HIVE-15275,2.2.0,beeline/src/java/org/apache/hive/beeline/BeeLine.java;beeline/src/java/org/apache/hive/beeline/cli/HiveCli.java;beeline/src/test/org/apache/hive/beeline/TestBeeLineHistory.java
HIVE-15273,2.2.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;druid-handler/src/java/org/apache/hadoop/hive/druid/HiveDruidQueryBasedInputFormat.java;druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidQueryRecordReader.java;druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidSerDe.java
HIVE-15257,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java
HIVE-15251,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java;ql/src/java/org/apache/hadoop/hive/ql/exec/CommonJoinOperator.java;ql/src/java/org/apache/hadoop/hive/ql/exec/JoinUtil.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/ConvertJoinMapJoin.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/MapJoinProcessor.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/plan/JoinDesc.java
HIVE-15233,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFUUID.java;ql/src/test/org/apache/hadoop/hive/ql/udf/TestUDFUUID.java
HIVE-15211,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/JoinCondTypeCheckProcFactory.java;ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java;ql/src/java/org/apache/hadoop/hive/ql/parse/QBJoinTree.java;ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-15196,2.2.0,common/src/java/org/apache/hive/http/HttpServer.java;llap-server/src/test/org/apache/hadoop/hive/llap/daemon/services/impl/TestLlapWebServices.java;service/src/java/org/apache/hive/service/server/HiveServer2.java;service/src/test/org/apache/hive/service/server/TestHS2HttpServer.java
HIVE-15143,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelCacheImpl.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelCacheImpl.java;llap-server/src/test/org/apache/hadoop/hive/llap/cache/TestLowLevelCacheImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java;storage-api/src/java/org/apache/hadoop/hive/common/io/DiskRangeList.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java
HIVE-15099,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/PTFOperator.java
HIVE-15065,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SimpleFetchOptimizer.java
HIVE-15046,2.2.0,druid-handler/src/java/org/apache/hadoop/hive/druid/HiveDruidQueryBasedInputFormat.java;druid-handler/src/java/org/apache/hadoop/hive/druid/HiveDruidQueryBasedInputFormat.java;druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidGroupByQueryRecordReader.java;druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidSelectQueryRecordReader.java;druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidTopNQueryRecordReader.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/ASTBuilder.java;ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java;serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/StandardStructObjectInspector.java
HIVE-15024,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelCacheImpl.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelCacheImpl.java;llap-server/src/test/org/apache/hadoop/hive/llap/cache/TestLowLevelCacheImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java;storage-api/src/java/org/apache/hadoop/hive/common/io/DiskRangeList.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java
HIVE-14991,2.2.0,jdbc/src/java/org/apache/hive/jdbc/HiveQueryResultSet.java
HIVE-14924,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMetaStoreChecker.java
HIVE-14814,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-14783,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/FileSinkOperator.java;ql/src/java/org/apache/hadoop/hive/ql/exec/ReduceSinkOperator.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/SortedDynPartitionOptimizer.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/SortedDynPartitionOptimizer.java
HIVE-14751,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFDateFloor.java;ql/src/test/org/apache/hadoop/hive/ql/udf/TestUDFDateFormatGranularity.java
HIVE-14739,2.2.0,beeline/src/java/org/apache/hive/beeline/BeeLine.java;cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java;common/src/java/org/apache/hive/common/util/ShutdownHookManager.java;common/src/test/org/apache/hive/common/util/TestShutdownHookManager.java;hcatalog/core/src/main/java/org/apache/hive/hcatalog/common/HiveClientCache.java;metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java;ql/src/java/org/apache/hadoop/hive/ql/exec/mr/HadoopJobExecHelper.java;ql/src/java/org/apache/hadoop/hive/ql/exec/spark/session/SparkSessionManagerImpl.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezJobMonitor.java;ql/src/java/org/apache/hadoop/hive/ql/hooks/ATSHook.java;ql/src/java/org/apache/hadoop/hive/ql/lockmgr/zookeeper/CuratorFrameworkSingleton.java;service/src/java/org/apache/hive/service/server/HiveServer2.java;beeline/src/java/org/apache/hive/beeline/BeeLine.java;cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java;common/src/java/org/apache/hive/common/util/ShutdownHookManager.java;common/src/test/org/apache/hive/common/util/TestShutdownHookManager.java;hcatalog/core/src/main/java/org/apache/hive/hcatalog/common/HiveClientCache.java;metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java;ql/src/java/org/apache/hadoop/hive/ql/exec/mr/HadoopJobExecHelper.java;ql/src/java/org/apache/hadoop/hive/ql/exec/spark/session/SparkSessionManagerImpl.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezJobMonitor.java;ql/src/java/org/apache/hadoop/hive/ql/hooks/ATSHook.java;ql/src/java/org/apache/hadoop/hive/ql/lockmgr/zookeeper/CuratorFrameworkSingleton.java;service/src/java/org/apache/hive/service/server/HiveServer2.java;testutils/ptest2/src/main/java/org/apache/hive/ptest/api/server/ExecutionController.java;beeline/src/java/org/apache/hive/beeline/BeeLine.java;cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java;common/src/java/org/apache/hive/common/util/ShutdownHookManager.java;common/src/test/org/apache/hive/common/util/TestShutdownHookManager.java;hcatalog/core/src/main/java/org/apache/hive/hcatalog/common/HiveClientCache.java;metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java;ql/src/java/org/apache/hadoop/hive/ql/exec/mr/HadoopJobExecHelper.java;ql/src/java/org/apache/hadoop/hive/ql/exec/spark/session/SparkSessionManagerImpl.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezJobMonitor.java;ql/src/java/org/apache/hadoop/hive/ql/hooks/ATSHook.java;ql/src/java/org/apache/hadoop/hive/ql/lockmgr/zookeeper/CuratorFrameworkSingleton.java;service/src/java/org/apache/hive/service/server/HiveServer2.java;testutils/ptest2/src/main/java/org/apache/hive/ptest/api/server/ExecutionController.java
HIVE-14727,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/cache/BuddyAllocator.java
HIVE-14707,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezUtils.java;ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezWork.java;ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands.java;ql/src/test/org/apache/hadoop/hive/ql/parse/TestGenTezWork.java
HIVE-14694,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFRand.java
HIVE-14678,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-14658,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFAbs.java;ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDFAbs.java
HIVE-14652,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr/PcrExprProcFactory.java;ql/src/java/org/apache/hadoop/hive/ql/parse/ParseContext.java
HIVE-14648,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/cache/BuddyAllocator.java
HIVE-14624,2.2.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;llap-common/src/java/org/apache/hadoop/hive/llap/LlapUtil.java;llap-ext-client/src/java/org/apache/hadoop/hive/llap/LlapBaseInputFormat.java;llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java;llap-tez/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapTaskCommunicator.java
HIVE-14607,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2WithSplitUpdate.java
HIVE-14570,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java;ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java
HIVE-14479,2.2.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestAcidOnTez.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestAcidOnTezWithSplitUpdate.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestAcidOnTez.java;ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java
HIVE-14448,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java
HIVE-14435,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java;ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/ConstantVectorExpression.java
HIVE-14402,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/VectorMapJoinGenerateResultOperator.java
HIVE-14400,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-14397,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionPoolManager.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionState.java;ql/src/test/org/apache/hadoop/hive/ql/exec/tez/TestTezSessionPool.java
HIVE-14381,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/WindowingTableFunction.java
HIVE-14363,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MapRecordProcessor.java
HIVE-14360,2.2.0,beeline/src/java/org/apache/hive/beeline/BeeLineOpts.java;beeline/src/test/org/apache/hive/beeline/TestBeeLineOpts.java
HIVE-14355,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapInputFormat.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/ColumnVectorProducer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcColumnVectorProducer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/ReadPipeline.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
HIVE-14349,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterStringColLikeStringScalar.java
HIVE-14345,2.2.0,beeline/src/java/org/apache/hive/beeline/TableOutputFormat.java;beeline/src/test/org/apache/hive/beeline/TestTableOutputFormat.java
HIVE-14333,2.1.0,orc/src/java/org/apache/orc/impl/ConvertTreeReaderFactory.java;orc/src/test/org/apache/orc/impl/TestSchemaEvolution.java
HIVE-14326,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-14313,2.2.0,common/src/test/org/apache/hadoop/hive/common/metrics/MetricsTestUtils.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestMetaStoreMetrics.java
HIVE-14310,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java;orc/src/java/org/apache/orc/impl/ConvertTreeReaderFactory.java;orc/src/java/org/apache/orc/impl/RecordReaderImpl.java;orc/src/java/org/apache/orc/impl/SchemaEvolution.java;orc/src/test/org/apache/orc/impl/TestSchemaEvolution.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
HIVE-14278,2.2.0,itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/thrift/TestHadoopAuthBridge23.java
HIVE-14268,2.2.0,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-14222,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/PTFOperator.java
HIVE-14215,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/HadoopJobExecHelper.java
HIVE-14197,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java
HIVE-14195,2.2.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStore.java;metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java
HIVE-14178,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-14176,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveProjectMergeRule.java;ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-14155,2.2.0,itests/custom-udfs/udf-vectorized-badexample/src/main/java/hive/it/custom/udfs/GenericUDFRot13.java;itests/custom-udfs/udf-vectorized-badexample/src/main/java/hive/it/custom/udfs/vector/VectorStringRot13.java;ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java
HIVE-14147,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/ppd/ExprWalkerInfo.java;ql/src/java/org/apache/hadoop/hive/ql/ppd/ExprWalkerProcFactory.java;ql/src/java/org/apache/hadoop/hive/ql/ppd/OpProcFactory.java
HIVE-14146,2.2.0,common/src/java/org/apache/hive/common/util/HiveStringUtils.java;ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/formatting/MetaDataFormatUtils.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/formatting/TextMetaDataFormatter.java
HIVE-14142,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/RemoteHiveSparkClient.java
HIVE-14135,2.2.0,beeline/src/java/org/apache/hive/beeline/BeeLineOpts.java;beeline/src/java/org/apache/hive/beeline/BufferedRows.java;beeline/src/test/org/apache/hive/beeline/TestBufferedRows.java
HIVE-14122,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorMapOperator.java
HIVE-14109,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/ExecDriver.java;ql/src/java/org/apache/hadoop/hive/ql/exec/mr/HadoopJobExecHelper.java;ql/src/java/org/apache/hadoop/hive/ql/exec/mr/MapredLocalTask.java;ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeFileTask.java;ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/stats/PartialScanTask.java;ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/truncate/ColumnTruncateTask.java
HIVE-14092,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/SerializationUtilities.java
HIVE-14089,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapInputFormat.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcFileMetadata.java;orc/src/java/org/apache/orc/impl/ConvertTreeReaderFactory.java;orc/src/java/org/apache/orc/impl/TreeReaderFactory.java;ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReader.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/Reader.java;ql/src/java/org/apache/hadoop/hive/ql/plan/MapWork.java;storage-api/src/java/org/apache/hadoop/hive/common/io/encoded/EncodedColumnBatch.java
HIVE-14083,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java
HIVE-14076,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-14060,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/Utils.java
HIVE-14059,2.1.0,common/src/java/org/apache/hive/common/util/DateParser.java;common/src/test/org/apache/hive/common/util/TestDateParser.java
HIVE-14054,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMetaStoreChecker.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMetaStoreChecker.java
HIVE-14027,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/MapJoinOperator.java;ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/UnwrapRowContainer.java
HIVE-14022,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-14013,2.2.0,common/src/java/org/apache/hive/common/util/HiveStringUtils.java;ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/formatting/MetaDataFormatUtils.java
HIVE-14007,2.2.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/TestCompactor.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapRecordReader.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/EncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/GenericColumnVectorProducer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcColumnVectorProducer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/ReadPipeline.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/SerDeEncodedDataReader.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/VertorDeserializeOrcWriter.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcStripeMetadata.java;llap-server/src/test/org/apache/hadoop/hive/llap/cache/TestIncrementalObjectSizeEstimator.java;orc/src/gen/protobuf-java/org/apache/orc/OrcProto.java;orc/src/java/org/apache/orc/BinaryColumnStatistics.java;orc/src/java/org/apache/orc/BloomFilterIO.java;orc/src/java/org/apache/orc/BooleanColumnStatistics.java;orc/src/java/org/apache/orc/ColumnStatistics.java;orc/src/java/org/apache/orc/CompressionCodec.java;orc/src/java/org/apache/orc/CompressionKind.java;orc/src/java/org/apache/orc/DataReader.java;orc/src/java/org/apache/orc/DateColumnStatistics.java;orc/src/java/org/apache/orc/DecimalColumnStatistics.java;orc/src/java/org/apache/orc/DoubleColumnStatistics.java;orc/src/java/org/apache/orc/FileFormatException.java;orc/src/java/org/apache/orc/FileMetadata.java;orc/src/java/org/apache/orc/IntegerColumnStatistics.java;orc/src/java/org/apache/orc/OrcConf.java;orc/src/java/org/apache/orc/OrcFile.java;orc/src/java/org/apache/orc/OrcUtils.java;orc/src/java/org/apache/orc/Reader.java;orc/src/java/org/apache/orc/RecordReader.java;orc/src/java/org/apache/orc/StringColumnStatistics.java;orc/src/java/org/apache/orc/StripeInformation.java;orc/src/java/org/apache/orc/StripeStatistics.java;orc/src/java/org/apache/orc/TimestampColumnStatistics.java;orc/src/java/org/apache/orc/TypeDescription.java;orc/src/java/org/apache/orc/Writer.java;orc/src/java/org/apache/orc/impl/AcidStats.java;orc/src/java/org/apache/orc/impl/BitFieldReader.java;orc/src/java/org/apache/orc/impl/BitFieldWriter.java;orc/src/java/org/apache/orc/impl/BufferChunk.java;orc/src/java/org/apache/orc/impl/ColumnStatisticsImpl.java;orc/src/java/org/apache/orc/impl/ConvertTreeReaderFactory.java;orc/src/java/org/apache/orc/impl/DataReaderProperties.java;orc/src/java/org/apache/orc/impl/DirectDecompressionCodec.java;orc/src/java/org/apache/orc/impl/DynamicByteArray.java;orc/src/java/org/apache/orc/impl/DynamicIntArray.java;orc/src/java/org/apache/orc/impl/HadoopShims.java;orc/src/java/org/apache/orc/impl/HadoopShimsCurrent.java;orc/src/java/org/apache/orc/impl/HadoopShims_2_2.java;orc/src/java/org/apache/orc/impl/InStream.java;orc/src/java/org/apache/orc/impl/IntegerReader.java;orc/src/java/org/apache/orc/impl/IntegerWriter.java;orc/src/java/org/apache/orc/impl/MemoryManager.java;orc/src/java/org/apache/orc/impl/OrcAcidUtils.java;orc/src/java/org/apache/orc/impl/OrcIndex.java;orc/src/java/org/apache/orc/impl/OrcTail.java;orc/src/java/org/apache/orc/impl/OutStream.java;orc/src/java/org/apache/orc/impl/PhysicalFsWriter.java;orc/src/java/org/apache/orc/impl/PhysicalWriter.java;orc/src/java/org/apache/orc/impl/PositionProvider.java;orc/src/java/org/apache/orc/impl/PositionRecorder.java;orc/src/java/org/apache/orc/impl/PositionedOutputStream.java;orc/src/java/org/apache/orc/impl/ReaderImpl.java;orc/src/java/org/apache/orc/impl/RecordReaderImpl.java;orc/src/java/org/apache/orc/impl/RecordReaderUtils.java;orc/src/java/org/apache/orc/impl/RedBlackTree.java;orc/src/java/org/apache/orc/impl/RunLengthByteReader.java;orc/src/java/org/apache/orc/impl/RunLengthByteWriter.java;orc/src/java/org/apache/orc/impl/RunLengthIntegerReader.java;orc/src/java/org/apache/orc/impl/RunLengthIntegerReaderV2.java;orc/src/java/org/apache/orc/impl/RunLengthIntegerWriter.java;orc/src/java/org/apache/orc/impl/RunLengthIntegerWriterV2.java;orc/src/java/org/apache/orc/impl/SchemaEvolution.java;orc/src/java/org/apache/orc/impl/SerializationUtils.java;orc/src/java/org/apache/orc/impl/SettableUncompressedStream.java;orc/src/java/org/apache/orc/impl/SnappyCodec.java;orc/src/java/org/apache/orc/impl/StreamName.java;orc/src/java/org/apache/orc/impl/StringRedBlackTree.java;orc/src/java/org/apache/orc/impl/TreeReaderFactory.java;orc/src/java/org/apache/orc/impl/WriterImpl.java;orc/src/java/org/apache/orc/impl/ZeroCopyShims.java;orc/src/java/org/apache/orc/impl/ZlibCodec.java;orc/src/java/org/apache/orc/tools/FileDump.java;orc/src/java/org/apache/orc/tools/JsonFileDump.java;orc/src/test/org/apache/orc/TestColumnStatistics.java;orc/src/test/org/apache/orc/TestNewIntegerEncoding.java;orc/src/test/org/apache/orc/TestOrcNullOptimization.java;orc/src/test/org/apache/orc/TestOrcTimezone1.java;orc/src/test/org/apache/orc/TestOrcTimezone2.java;orc/src/test/org/apache/orc/TestOrcTimezone3.java;orc/src/test/org/apache/orc/TestStringDictionary.java;orc/src/test/org/apache/orc/TestTypeDescription.java;orc/src/test/org/apache/orc/TestUnrolledBitPack.java;orc/src/test/org/apache/orc/TestVectorOrcFile.java;orc/src/test/org/apache/orc/impl/TestBitFieldReader.java;orc/src/test/org/apache/orc/impl/TestBitPack.java;orc/src/test/org/apache/orc/impl/TestColumnStatisticsImpl.java;orc/src/test/org/apache/orc/impl/TestDataReaderProperties.java;orc/src/test/org/apache/orc/impl/TestDynamicArray.java;orc/src/test/org/apache/orc/impl/TestInStream.java;orc/src/test/org/apache/orc/impl/TestIntegerCompressionReader.java;orc/src/test/org/apache/orc/impl/TestMemoryManager.java;orc/src/test/org/apache/orc/impl/TestOrcWideTable.java;orc/src/test/org/apache/orc/impl/TestOutStream.java;orc/src/test/org/apache/orc/impl/TestRLEv2.java;orc/src/test/org/apache/orc/impl/TestReaderImpl.java;orc/src/test/org/apache/orc/impl/TestRecordReaderImpl.java;orc/src/test/org/apache/orc/impl/TestRunLengthByteReader.java;orc/src/test/org/apache/orc/impl/TestRunLengthIntegerReader.java;orc/src/test/org/apache/orc/impl/TestSchemaEvolution.java;orc/src/test/org/apache/orc/impl/TestSerializationUtils.java;orc/src/test/org/apache/orc/impl/TestStreamName.java;orc/src/test/org/apache/orc/impl/TestStringRedBlackTree.java;orc/src/test/org/apache/orc/impl/TestZlib.java;orc/src/test/org/apache/orc/tools/TestFileDump.java;orc/src/test/org/apache/orc/tools/TestJsonFileDump.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRecordUpdater.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/WriterImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java;ql/src/java/org/apache/hadoop/hive/ql/processors/SetProcessor.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcFile.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestVectorizedOrcAcidRowBatchReader.java;storage-api/src/java/org/apache/hadoop/hive/ql/io/sarg/SearchArgumentImpl.java
